GID_2,NAME_2,NAME_1,region,GAUL_ADM2_NAME,GAUL_ADM1_NAME,NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,urban_gradient_mean,n_lethal,n_protest,n_routine,log_n_routine,log_n_protest
IDN.32.26_1,Samosir,SumateraUtara,Sumatra,Samosir,Sumatera Utara,0.7387668831769373,0.1258292271695838,-0.3073382335097839,0.0850614806947103,-1.046105275020792,0,3,0,0.0,0.6021
IDN.32.27_1,SerdangBedagai,SumateraUtara,Sumatra,Serdang Bedagai,Sumatera Utara,0.6996634432192074,0.2007412387014835,-0.3578530772706842,0.0871992277149293,-1.0575165204898898,0,8,0,0.0,0.9542
IDN.32.28_1,Sibolga,SumateraUtara,Sumatra,Kota Sibolga,Sumatera Utara,0.6927840257374734,0.1943127389690949,-0.3147867878319966,0.131017844312422,-1.0075708135694694,0,3,0,0.0,0.6021
IDN.32.29_1,Simalungun,SumateraUtara,Sumatra,Simalungun,Sumatera Utara,0.7692240841743717,0.1287633330756966,-0.3701092509698722,0.0726519576789803,-1.1393306526168132,0,14,1,0.301,1.1761
IDN.32.30_1,TapanuliSelatan,SumateraUtara,Sumatra,Tapanuli Selatan,Sumatera Utara,0.7389477006420683,0.1923404998767997,-0.3392972271356388,0.0883243910624321,-1.078263876970254,0,5,0,0.0,0.7782
IDN.32.31_1,TapanuliTengah,SumateraUtara,Sumatra,Tapanuli Tengah,Sumatera Utara,0.6933678695585676,0.210281166408886,-0.3391162598370607,0.0952345897961809,-1.0326944724666594,0,4,0,0.0,0.699
IDN.32.32_1,TapanuliUtara,SumateraUtara,Sumatra,Tapanuli Utara,Sumatera Utara,0.6515093943653734,0.2071420506084917,-0.3181534701714451,0.0904923207459745,-0.9695806235971536,0,10,0,0.0,1.0414
IDN.32.33_1,Tebingtinggi,SumateraUtara,Sumatra,Kota Tebingtinggi,Sumatera Utara,0.7909048286671804,0.1243614259663855,-0.343114805823279,0.0946511244056568,-1.134019634490464,0,2,0,0.0,0.4771
IDN.32.34_1,TobaSamosir,SumateraUtara,Sumatra,Toba Samosir,Sumatera Utara,0.7152488652139568,0.2296672859599909,-0.3323860836695292,0.1049631799354429,-1.0499362211392578,0,14,0,0.0,1.1761
IDN.33.1_1,Bantul,Yogyakarta,Java,Bantul,Daerah Istimewa Yogyakarta,0.6174502625148596,0.1109818262089448,-0.179172832358693,0.0968338351174757,-0.7966230948735503,0,20,1,0.301,1.3222
IDN.33.2_1,GunungKidul,Yogyakarta,Java,Gunungkidul,Daerah Istimewa Yogyakarta,0.5839289672342507,0.102636192939083,-0.0933852285347378,0.092558194881985,-0.6774616252576362,0,8,0,0.0,0.9542
IDN.33.3_1,KotaYogyakarta,Yogyakarta,Java,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0.341282373254895,0.0787858276754992,0.0513617349662541,0.0730501894023977,-0.2899206382886406,0,188,3,0.6021,2.2765
IDN.33.4_1,KulonProgo,Yogyakarta,Java,Kulonprogo,Daerah Istimewa Yogyakarta,0.6595117273554663,0.1401531884372783,-0.2366434100813542,0.1021019269042729,-0.8961551374368225,0,14,0,0.0,1.1761
IDN.33.5_1,Sleman,Yogyakarta,Java,Sleman,Daerah Istimewa Yogyakarta,0.6071218091804724,0.1270394148347618,-0.1864803857414002,0.1048723555140523,-0.7936021949218758,0,55,1,0.301,1.7482
